"state","cwa","county_name","fips","time_zone","fe_area","latitude","longitude"
"MO","SGF","Taney","29213","C","sw",36.6547316731,-93.0409911384
"MO","SGF","Texas","29215","C","sc",37.3173168924,-91.9650504336
"MO","SGF","Vernon","29217","C","wc",37.8506095951,-94.3424128296
"MO","LSX","Warren","29219","C","ec",38.7646247965,-91.1607101716
"MO","LSX","Washington","29221","C","ec",37.961694134,-90.877432575
"MO","PAH","Wayne","29223","C","se",37.1126440694,-90.4614221866
"MO","SGF","Webster","29225","C","sw",37.2809116328,-92.8758795686
"MO","EAX","Worth","29227","C","nw",40.479121681,-94.4221635222
"MO","SGF","Wright","29229","C","sw",37.2701314835,-92.4687032116
"MO","LSX","St. Louis City","29510","C","ec",38.63576296,-90.2450361448
"MO","SGF","Dade","29057","C","sw",37.4320415438,-93.8502564738
"MO","SGF","Dallas","29059","C","sw",37.6804109853,-93.0236418916
"MO","EAX","Adair","29001","C","ne",40.1905954811,-92.6007157246
"MO","EAX","Andrew","29003","C","nw",39.9834444899,-94.8020363366
"MO","EAX","Atchison","29005","C","nw",40.4307052001,-95.4269723356
"MO","LSX","Audrain","29007","C","cc",39.2157639778,-91.8416082577
"MO","SGF","Lawrence","29109","C","sw",37.1063521226,-93.8329012708
"WI","MKX","Milwaukee","55079","C","se",43.0070527147,-87.9667292542
"WI","MKX","Racine","55101","C","se",42.7476536595,-88.0551109286
"WI","ARX","Adams","55001","C","cc",43.9695690793,-89.7706414038
"WI","MPX","Barron","55005","C","nw",45.4237713489,-91.8483624652
"WI","ARX","Buffalo","55011","C","wc",44.3798540584,-91.7544666818
"WI","DLH","Burnett","55013","C","nw",45.8627041257,-92.3675505955
"WI","GRB","Calumet","55015","C","ec",44.0816621337,-88.218035414
"WI","MPX","Chippewa","55017","C","wc",45.0694177975,-91.2798996261
"WI","ARX","Clark","55019","C","cc",44.73474357,-90.612072669
"WI","MKX","Columbia","55021","C","sc",43.4665375256,-89.3337548218
"WI","ARX","Crawford","55023","C","sw",43.2394646046,-90.9310262595
"WI","MKX","Dane","55025","C","sc",43.067361366,-89.4183290589
"WI","MKX","Dodge","55027","C","se",43.4163533863,-88.7075223531
"WI","MPX","Dunn","55033","C","wc",44.9465627847,-91.8964342216
"WI","MPX","Eau Claire","55035","C","wc",44.7267632454,-91.2860354966
"WI","GRB","Florence","55037","C","ne",45.8484430716,-88.3982064644
"WI","MKX","Fond du Lac","55039","C","ec",43.7536247958,-88.4882477517
"WI","GRB","Forest","55041","C","ne",45.667270866,-88.7704066627
"WI","ARX","Grant","55043","C","sw",42.867478241,-90.7062222545
"WI","MKX","Green","55045","C","sc",42.6799579551,-89.6021944076
"WI","MKX","Green Lake","55047","C","sc",43.8002767272,-89.0449749532
"WI","MKX","Iowa","55049","C","sc",43.0004882857,-90.1354257734
"WI","ARX","Jackson","55053","C","wc",44.3191265741,-90.8052477662
"WI","MKX","Jefferson","55055","C","se",43.0208821161,-88.7758556445
"WI","ARX","Juneau","55057","C","cc",43.9244705498,-90.1140309386
"WI","ARX","La Crosse","55063","C","wc",43.9065279033,-91.1152379047
"WI","MKX","Lafayette","55065","C","sc",42.6604833211,-90.131710575
"WI","GRB","Langlade","55067","C","nc",45.2623722948,-89.071915702
"WI","GRB","Lincoln","55069","C","nc",45.337505271,-89.7346429413
"WI","GRB","Marathon","55073","C","cc",44.8982967456,-89.7589869372
"WI","MKX","Marquette","55077","C","sc",43.819599497,-89.3987724027
"WI","GRB","Waushara","55137","C","cc",44.1131274593,-89.2429428399
"WI","GRB","Menominee","55078","C","ne",45.0043807775,-88.709998128
"WI","ARX","Monroe","55081","C","wc",43.9457426367,-90.6178715095
"WI","GRB","Oneida","55085","C","nc",45.7056178319,-89.5216971962
"WI","GRB","Outagamie","55087","C","ne",44.4161381946,-88.4649356358
"WI","MPX","Pepin","55091","C","wc",44.5829037426,-92.0016250619
"WI","GRB","Waupaca","55135","C","ne",44.4703924675,-88.964820918
"WI","MKX","Waukesha","55133","C","se",43.018120731,-88.304541834
"WI","DLH","Washburn","55129","C","nw",45.8992570547,-91.7912322215
"WI","MKX","Walworth","55127","C","se",42.6684869254,-88.5419030532
"WI","GRB","Vilas","55125","C","nc",46.0528992217,-89.5147563989
"WI","ARX","Vernon","55123","C","sw",43.5938645356,-90.8343610174
"WI","ARX","Trempealeau","55121","C","wc",44.3039621397,-91.3584684938
"WI","ARX","Taylor","55119","C","nc",45.2115472692,-90.5012318127
"WI","GRB","Shawano","55115","C","ne",44.7891690731,-88.7656370291
"WI","DLH","Sawyer","55113","C","nw",45.8799689639,-91.1446783451
"WI","MKX","Sauk","55111","C","sc",43.4268312358,-89.9483516155
"WI","MPX","St. Croix","55109","C","wc",45.0340215876,-92.4527963378
"WI","MPX","Rusk","55107","C","nw",45.4751333581,-91.1331497656
"WI","MKX","Rock","55105","C","sc",42.6712433198,-89.0715586853
"WI","ARX","Richland","55103","C","sw",43.3756174623,-90.4294729792
"WI","DLH","Price","55099","C","nc",45.6803952646,-90.3613762379
"WI","GRB","Portage","55097","C","cc",44.4760420367,-89.5014824226
"WI","MPX","Polk","55095","C","nw",45.461423042,-92.4413954468
"WI","MPX","Pierce","55093","C","wc",44.7195731834,-92.4224489164
"WI","GRB","Winnebago","55139","C","ec",44.0688813068,-88.6445685804
"WI","GRB","Wood","55141","C","cc",44.4553101196,-90.0416369047
"WI","MKX","Kenosha","55059","C","se",42.5767434427,-88.0418386577
"WI","MKX","Washington","55131","C","se",43.3684009303,-88.2308396531
"IL","LOT","Lake","17097","C","ne",42.3231355719,-88.0035981357
"IL","LOT","Cook","17031","C","ne",41.8399273483,-87.8166549073
"WI","GRB","Manitowoc","55071","C","ec",44.1197679529,-87.8095846617
"WI","GRB","Brown","55009","C","ne",44.4537343883,-88.0031902938
"WI","GRB","Door","55029","C","ne",44.9435195787,-87.3173417406
"WI","GRB","Kewaunee","55061","C","ne",44.5161272575,-87.6153951069
"MN","FGF","Clay","27027","C","nw",46.8923842139,-96.4906232841
"MN","DLH","Koochiching","27071","C","nc",48.2422496747,-93.7873956327
"MN","DLH","Lake","27075","C","ne",47.6369924769,-91.4439768811
"MN","DLH","Cook","27031","C","ne",47.8988897545,-90.5335085283
"MN","DLH","Cass","27021","C","nc",46.9495968766,-94.3253477736
"MN","DLH","Aitkin","27001","C","ec",46.6082460747,-93.4154249955
"MN","DLH","Itasca","27061","C","nc",47.5095268061,-93.6320244706
"MN","FGF","Otter Tail","27111","C","wc",46.4087744788,-95.7078927496
"MN","FGF","Becker","27005","C","nw",46.9346279394,-95.6738148043
"MN","FGF","Clearwater","27029","C","nw",47.5776670035,-95.379047914
"MN","FGF","Polk","27119","C","nw",47.7738530943,-96.4018189953
"MN","FGF","Marshall","27089","C","nw",48.3581180118,-96.368535426
"WI","DLH","Douglas","55031","C","nw",46.4309463847,-91.9146792669
"WI","DLH","Iron","55051","C","nw",46.2622689777,-90.2420421091
"WI","DLH","Bayfield","55007","C","nw",46.5240974685,-91.2005546797
"WI","DLH","Ashland","55003","C","nw",46.3148247337,-90.6780569519
"WI","GRB","Marinette","55075","C","ne",45.3830330132,-88.0343708239
"WI","GRB","Oconto","55083","C","ne",45.0254932621,-88.2676452813
"WI","MKX","Ozaukee","55089","C","se",43.3838277697,-87.9515275297
"MN","FGF","Wilkin","27167","C","wc",46.3570730102,-96.4683098665
"WI","MKX","Sheboygan","55117","C","ec",43.7212035747,-87.9454263198
"FL","TBW","DeSoto","12027","E","sc",27.1863191784,-81.8093233762
"FL","MLB","St. Lucie","12111","E","ec",27.3764271415,-80.4836221617
"FL","MFL","Hendry","12051","E","ss",26.5473196977,-81.1718495496
"FL","TBW","Hardee","12049","E","cc",27.4926855971,-81.8099096305
"FL","TBW","Highlands","12055","E","sc",27.3433869602,-81.3409470034
"FL","MLB","Osceola","12097","E","ec",28.0626613363,-81.1495487952
"FL","TBW","Polk","12105","E","cc",27.9488769893,-81.6977589648
"FL","MLB","Indian River","12061","E","ec",27.6928558033,-80.6158196789
"FL","MLB","Okeechobee","12093","E","ec",27.4282839912,-80.9015154055
"FL","MFL","Glades","12043","E","ss",26.9604612179,-81.2396587204
"FL","MLB","Martin","12085","E","ec",27.0843652014,-80.3893234643
"FL","MFL","Mainland Monroe","12087","E","sw",25.5205140653,-81.0325666596
"FL","TBW","Pinellas","12103","E","wc",27.9280275227,-82.721997864
"FL","TBW","Sarasota","12115","E","wc",27.1809773788,-82.3218840026
"FL","TBW","Sarasota","12115","E","wc",27.0267229804,-82.2769575257
"FL","MFL","Broward","12011","E","se",26.1519149274,-80.4885677256
"FL","MFL","Collier","12021","E","sw",26.1195742441,-81.3392835459
"FL","MFL","Miami-Dade","12086","E","se",25.6169795962,-80.5681916663
"FL","MFL","Palm Beach","12099","E","se",26.6230049288,-80.4329107544
"AR","MEG","Greene","05055","C","ee",36.1176925411,-90.5591152645
"AR","SHV","Hempstead","05057","C","sw",33.7353602923,-93.6683978122
"AR","LZK","Hot Spring","05059","C","sw",34.3176507922,-92.9460113446
"AR","SHV","Howard","05061","C","sw",34.0887218729,-93.993450074
"AR","LZK","Independence","05063","C","nc",35.7415434278,-91.569817924
"AR","LZK","Izard","05065","C","nc",36.0948854525,-91.9133918695
"AR","LZK","Jackson","05067","C","ee",35.5993570878,-91.2145538337
"AR","LZK","Jefferson","05069","C","se",34.2687994586,-91.9315161
"AR","LZK","Johnson","05071","C","ww",35.5700596077,-93.4599231714
"AR","SHV","Lafayette","05073","C","sw",33.2407540357,-93.6073257368
"AR","MEG","Lawrence","05075","C","ee",36.0412529097,-91.1070748735
"AR","MEG","Lee","05077","C","ee",34.7806483855,-90.7820486708
"AR","LZK","Lincoln","05079","C","se",33.957453434,-91.7333286312
"AR","SHV","Little River","05081","C","sw",33.7005250699,-94.2342542266
"AR","LZK","Logan","05083","C","ww",35.2152621594,-93.7163225452
"AR","LZK","Lonoke","05085","C","cc",34.7542357886,-91.888650623
"AR","LZK","Marion","05089","C","nc",36.2683582675,-92.6842277338
"AR","SHV","Miller","05091","C","sw",33.3123893381,-93.8917821083
"AR","MEG","Mississippi","05093","C","ee",35.7639345656,-90.0540027498
"AR","LZK","Monroe","05095","C","ee",34.6778313889,-91.2038237523
"AR","LZK","Montgomery","05097","C","ww",34.5388011121,-93.6595386996
"AR","TSA","Madison","05087","C","nw",36.010957893,-93.7245595509
"AR","SHV","Nevada","05099","C","sw",33.6640518952,-93.3071651115
"AR","LZK","Newton","05101","C","nc",35.919980495,-93.2178586645
"AR","LZK","Ouachita","05103","C","sw",33.5933461687,-92.8820285074
"AR","LZK","Perry","05105","C","cc",34.9473820776,-92.9314889678
"AR","MEG","Phillips","05107","C","ee",34.4282713515,-90.8479995871
"AR","LZK","Pike","05109","C","sw",34.1636110338,-93.656388741
"AR","MEG","Poinsett","05111","C","ee",35.5740379238,-90.6628660177
"AR","LZK","Polk","05113","C","ww",34.4858473184,-94.2280604311
"AR","LZK","Pope","05115","C","cc",35.4476416237,-93.0341512661
"AR","LZK","Prairie","05117","C","cc",34.8297174903,-91.5527542078
"AR","LZK","Pulaski","05119","C","cc",34.7699183101,-92.3117572845
"AR","MEG","Randolph","05121","C","ee",36.341501603,-91.0277784173
"AR","MEG","St. Francis","05123","C","ee",35.0220203272,-90.7477607348
"AR","LZK","Saline","05125","C","cc",34.6466178953,-92.6765702477
"AR","LZK","Scott","05127","C","ww",34.8607719112,-94.063268309
"AR","LZK","Searcy","05129","C","nc",35.9109121929,-92.6994894594
"AR","TSA","Sebastian","05131","C","wc",35.1993242621,-94.2740253556
"AR","SHV","Sevier","05133","C","sw",33.9972602291,-94.241214422
"AR","LZK","Sharp","05135","C","nc",36.1611312192,-91.4798840421
"AR","LZK","Stone","05137","C","nc",35.8598916146,-92.1566759981
"AR","SHV","Union","05139","C","sc",33.1713240983,-92.5972662225
"AR","LZK","Van Buren","05141","C","nc",35.5806598134,-92.5156940632
"AR","TSA","Washington","05143","C","nw",35.9800025064,-94.2146761405
"AR","LZK","White","05145","C","cc",35.2562733398,-91.7456576666
"AR","LZK","Woodruff","05147","C","ee",35.1863050417,-91.2431467083
"AR","LZK","Yell","05149","C","cc",35.0026092513,-93.4112623609
"AR","LZK","Boone","05009","C","nc",36.308590259,-93.0914817229
"KS","DDC","Trego","20195","C","wc",38.9143037969,-99.8728539523
"KS","GLD","Thomas","20193","C","nw",39.3509008916,-101.055548639
"KS","ICT","Sumner","20191","C","sc",37.2372797061,-97.4765461077
"KS","DDC","Stevens","20189","C","sw",37.1923577961,-101.31207952
"KS","DDC","Stanton","20187","C","sw",37.5630349197,-101.784217019
"KS","DDC","Stafford","20185","C","sc",38.0311049628,-98.7174947983
"KS","GID","Smith","20183","C","nc",39.7851370603,-98.7854641465
"KS","GLD","Sherman","20181","M","nw",39.3514442222,-101.720017638
"KS","GLD","Sheridan","20179","C","nw",39.3503112275,-100.441812953
"KS","TOP","Shawnee","20177","C","ec",39.0415301439,-95.756355539
"KS","DDC","Seward","20175","C","sw",37.1932964415,-100.851303402
"KS","ICT","Sedgwick","20173","C","sc",37.6847838227,-97.4610984387
"KS","DDC","Scott","20171","C","wc",38.4821899074,-100.906870173
"KS","ICT","Saline","20169","C","cc",38.7838828808,-97.6500522975
"KS","ICT","Russell","20167","C","cc",38.9148686265,-98.7622909126
"KS","DDC","Rush","20165","C","cc",38.5232539744,-99.3092360839
"KS","GID","Rooks","20163","C","nc",39.3501492745,-99.3250960502
"KS","TOP","Riley","20161","C","ne",39.2964597622,-96.7352357975
"KS","ICT","Rice","20159","C","cc",38.3471052085,-98.2011148867
"KS","TOP","Republic","20157","C","nc",39.827829201,-97.6505561609
"KS","ICT","Reno","20155","C","sc",37.9529314675,-98.0861158946
"KS","GLD","Rawlins","20153","C","nw",39.7852157028,-101.075761703
"KS","DDC","Pratt","20151","C","sc",37.647835594,-98.7395889591
"KS","TOP","Pottawatomie","20149","C","ne",39.3790200764,-96.342465623
"KS","GID","Phillips","20147","C","nc",39.7845229247,-99.346899792
"KS","DDC","Pawnee","20145","C","sc",38.1813798422,-99.2368082591
"KS","TOP","Ottawa","20143","C","nc",39.1326008075,-97.6503235895
"KS","GID","Osborne","20141","C","nc",39.3503481926,-98.7679278437
"KS","TOP","Osage","20139","C","ec",38.652418434,-95.726947443
"KS","GLD","Norton","20137","C","nw",39.7843678507,-99.9034133723
"KS","DDC","Ness","20135","C","wc",38.4794537967,-99.9162137594
"KS","ICT","Neosho","20133","C","se",37.5585709771,-95.3068041673
"KS","TOP","Nemaha","20131","C","ne",39.7834724572,-96.0141166614
"KS","DDC","Morton","20129","C","sw",37.191421235,-101.79927854
"KS","TOP","Morris","20127","C","ec",38.6874640481,-96.6498551304
"KS","ICT","Montgomery","20125","C","se",37.1925400086,-95.7428920662
"KS","GID","Mitchell","20123","C","nc",39.3932675764,-98.2095046409
"KS","EAX","Miami","20121","C","ec",38.563574182,-94.8380809289
"KS","DDC","Meade","20119","C","sw",37.2382483607,-100.366199744
"KS","TOP","Marshall","20117","C","ne",39.7835930897,-96.5228944854
"KS","ICT","Marion","20115","C","cc",38.3588230682,-97.0969162946
"KS","ICT","McPherson","20113","C","cc",38.3915991487,-97.64802059
"KS","TOP","Lyon","20111","C","ec",38.4562657286,-96.1526679665
"KS","GLD","Logan","20109","C","wc",38.9172737191,-101.148470915
"KS","EAX","Linn","20107","C","ec",38.2122540411,-94.8429092707
"KS","ICT","Lincoln","20105","C","cc",39.0453518265,-98.2078340165
"KS","EAX","Leavenworth","20103","C","ne",39.1993463941,-95.0378700713
"KS","DDC","Lane","20101","C","wc",38.4813735733,-100.466384431
"KS","ICT","Labette","20099","C","se",37.1913405304,-95.2975861885
"KS","DDC","Kiowa","20097","C","sc",37.5582131801,-99.2860343759
"KS","ICT","Kingman","20095","C","sc",37.5589442979,-98.1364056347
"KS","DDC","Kearny","20093","C","sw",38.000168178,-101.319918248
"KS","EAX","Johnson","20091","C","ec",38.8838273216,-94.8223370612
"KS","GID","Jewell","20089","C","nc",39.7847483515,-98.2184081374
"KS","TOP","Jefferson","20087","C","ne",39.2357731064,-95.3833637676
"KS","TOP","Jackson","20085","C","ne",39.4169623055,-95.7936726864
"KS","DDC","Hodgeman","20083","C","sw",38.0875031093,-99.8979087092
"KS","DDC","Haskell","20081","C","sw",37.5623206041,-100.871216825
"KS","ICT","Harvey","20079","C","sc",38.043156498,-97.4273553034
"KS","ICT","Harper","20077","C","sc",37.1916473968,-98.0755337173
"KS","DDC","Hamilton","20075","M","sw",37.9991410356,-101.791328452
"KS","ICT","Greenwood","20073","C","se",37.8777597064,-96.2326868881
"KS","GLD","Greeley","20071","M","wc",38.4804652924,-101.80604197
"KS","DDC","Gray","20069","C","sw",37.7382403459,-100.437844837
"KS","EAX","Wyandotte","20209","C","ne",39.1145411813,-94.7645698996
"KS","ICT","Allen","20001","C","se",37.8858073588,-95.301371787
"KS","TOP","Anderson","20003","C","ec",38.2142921559,-95.2933391442
"KS","EAX","Atchison","20005","C","ne",39.5319508334,-95.3129003644
"KS","DDC","Barber","20007","C","sc",37.2288750225,-98.684821635
"KS","ICT","Barton","20009","C","cc",38.4790421756,-98.7564964919
"KS","SGF","Bourbon","20011","C","se",37.855216365,-94.8492861527
"KS","TOP","Brown","20013","C","ne",39.8265803812,-95.564171626
"KS","ICT","Butler","20015","C","sc",37.781249301,-96.8391057258
"KS","ICT","Chase","20017","C","ec",38.3020468188,-96.5939604602
"KS","ICT","Chautauqua","20019","C","se",37.1500786385,-96.2453428644
"KS","SGF","Cherokee","20021","C","se",37.1693232279,-94.8462460904
"KS","GLD","Cheyenne","20023","C","nw",39.7858356132,-101.731153874
"KS","DDC","Clark","20025","C","sw",37.2354862438,-99.8202784573
"KS","TOP","Clay","20027","C","nc",39.3497086025,-97.1651135248
"KS","TOP","Cloud","20029","C","nc",39.4803572104,-97.6494574824
"KS","TOP","Coffey","20031","C","ec",38.2370183349,-95.7342456856
"KS","DDC","Comanche","20033","C","sc",37.1912961933,-99.2718886937
"KS","ICT","Cowley","20035","C","sc",37.2377467722,-96.8374693058
"KS","SGF","Crawford","20037","C","se",37.5073277911,-94.8518397662
"KS","GLD","Decatur","20039","C","nw",39.7847343293,-100.459910676
"KS","TOP","Dickinson","20041","C","cc",38.8663907623,-97.1527381583
"KS","EAX","Doniphan","20043","C","ne",39.7885365159,-95.1469819041
"KS","TOP","Douglas","20045","C","ec",38.8845318949,-95.2924475969
"KS","DDC","Edwards","20047","C","sc",37.8875990081,-99.3120028419
"KS","ICT","Elk","20049","C","se",37.4537025553,-96.2440650028
"KS","DDC","Ellis","20051","C","cc",38.9147921265,-99.317250342
"KS","ICT","Ellsworth","20053","C","cc",38.696637065,-98.2047953251
"KS","DDC","Finney","20055","C","sw",38.0443751388,-100.736918591
"KS","DDC","Ford","20057","C","sw",37.6917430357,-99.8878601199
"KS","TOP","Franklin","20059","C","ec",38.5645748444,-95.285943137
"KS","TOP","Geary","20061","C","ec",39.0023573302,-96.7526094966
"KS","GLD","Gove","20063","C","wc",38.9160537034,-100.482942245
"KS","GLD","Graham","20065","C","nw",39.3496541019,-99.8832803581
"ND","BIS","Williams","38105","C","nw",48.3436765211,-103.480199052
"ND","BIS","Adams","38001","M","sw",46.0968696919,-102.528493589
"ND","FGF","Barnes","38003","C","se",46.9361215955,-98.0715985567
"ND","FGF","Benson","38005","C","ne",48.0694170709,-99.3659570368
"ND","BIS","Billings","38007","M","sw",47.0234525469,-103.376442303
"ND","BIS","Bottineau","38009","C","nc",48.7921140266,-100.833524916
"ND","BIS","Bowman","38011","M","sw",46.1126102177,-103.520691644
"ND","BIS","Burke","38013","C","nw",48.7909387613,-102.518266145
"ND","BIS","Burleigh","38015","C","sc",46.9773557592,-100.468786164
"ND","FGF","Cass","38017","C","se",46.9329891429,-97.2480572472
"ND","FGF","Cavalier","38019","C","ne",48.7721650271,-98.4649941257
"ND","BIS","Dickey","38021","C","se",46.1101676175,-98.5045542833
"ND","BIS","Divide","38023","C","nw",48.8148707766,-103.487299657
"ND","FGF","Eddy","38027","C","ne",47.7175524151,-98.9015584525
"ND","BIS","Emmons","38029","C","sc",46.2850583828,-100.238833271
"ND","BIS","Foster","38031","C","se",47.4570828192,-98.8830894924
"ND","BIS","Golden Valley","38033","M","sw",46.9402387473,-103.846696498
"ND","FGF","Grand Forks","38035","C","ne",47.9219216057,-97.457001756
"ND","BIS","Grant","38037","M","sc",46.3583133592,-101.639670829
"ND","FGF","Griggs","38039","C","se",47.4572242422,-98.2370929602
"ND","BIS","Hettinger","38041","M","sw",46.4325520509,-102.460360428
"ND","BIS","Kidder","38043","C","sc",46.9801703417,-99.7801142842
"ND","BIS","LaMoure","38045","C","se",46.4568924953,-98.535466607
"ND","BIS","Logan","38047","C","se",46.4573679615,-99.4775096453
"ND","BIS","McHenry","38049","C","nc",48.2346010198,-100.636284718
"ND","BIS","McIntosh","38051","C","se",46.1118715806,-99.441208588
"ND","BIS","McLean","38055","C","sc",47.6069930179,-101.321844572
"ND","BIS","Mercer","38057","C","sc",47.3092323816,-101.831484709
"ND","BIS","Mountrail","38061","C","nw",48.20125208,-102.355639
"ND","FGF","Nelson","38063","C","ne",47.9216203457,-98.1921348325
"ND","BIS","Oliver","38065","C","sc",47.1152853069,-101.340342253
"ND","FGF","Pembina","38067","C","ne",48.7672037425,-97.55172408
"ND","BIS","Pierce","38069","C","nc",48.2496314052,-99.9718247036
"ND","FGF","Ramsey","38071","C","ne",48.2689509127,-98.7201441371
"ND","FGF","Ransom","38073","C","se",46.456138311,-97.6574614418
"ND","BIS","Renville","38075","C","nc",48.7191861665,-101.658079195
"ND","BIS","Rolette","38079","C","nc",48.772420105,-99.8410630547
"ND","FGF","Sargent","38081","C","se",46.1077968806,-97.6305860558
"ND","BIS","Sheridan","38083","C","sc",47.575395835,-100.345648512
"ND","BIS","Slope","38087","M","sw",46.4472319958,-103.459866112
"ND","BIS","Stark","38089","M","sw",46.8107033126,-102.655008632
"ND","FGF","Steele","38091","C","se",47.456154711,-97.7247529444
"ND","BIS","Stutsman","38093","C","se",46.9792321983,-98.9588247102
"ND","FGF","Towner","38095","C","ne",48.6855536184,-99.2458726445
"ND","FGF","Traill","38097","C","se",47.4541997836,-97.1615296959
"ND","BIS","Ward","38101","C","nc",48.221807368,-101.541848267
"ND","BIS","Wells","38103","C","sc",47.5876104788,-99.6610142562
"ND","BIS","Morton","38059","C","sc",46.7160531312,-101.281082901
"NE","CYS","Banner","31007","M","pa",41.5459975049,-103.710423834
"NE","LBF","Blaine","31009","C","nc",41.9127660835,-99.9768894698
"NE","OAX","Boone","31011","C","ne",41.7068108671,-98.0672852199
"NE","CYS","Box Butte","31013","M","pa",42.2197752259,-103.085711033
"NE","LBF","Boyd","31015","C","nc",42.8997011528,-98.7664632582
"NE","LBF","Brown","31017","C","nc",42.4300039544,-99.929514819
"NE","GID","Buffalo","31019","C","sc",40.8551411382,-99.0749771164
"NE","OAX","Burt","31021","C","ec",41.8515327135,-96.3286702581
"NE","OAX","Butler","31023","C","ec",41.2241652086,-97.1305751375
"NE","OAX","Cass","31025","C","se",40.9097897947,-96.140825418
"NE","OAX","Cedar","31027","C","ne",42.5992507117,-97.2523302386
"NE","LBF","Chase","31029","M","sw",40.5241682116,-101.697918919
"NE","CYS","Cheyenne","31033","M","pa",41.2197745611,-102.994972991
"NE","GID","Clay","31035","C","sc",40.5244411675,-98.0512144649
"NE","OAX","Colfax","31037","C","ne",41.57311297,-97.0866658497
"NE","OAX","Cuming","31039","C","ne",41.9163601823,-96.7873651009
"NE","LBF","Custer","31041","C","cc",41.3942507879,-99.7261436964
"NE","FSD","Dakota","31043","C","ne",42.3910628077,-96.5645959609
"NE","CYS","Dawes","31045","M","pa",42.7197443615,-103.135447842
"NE","GID","Dawson","31047","C","sc",40.8699320031,-99.8195459904
"NE","LBF","Deuel","31049","M","pa",41.1115664672,-102.333889076
"NE","FSD","Dixon","31051","C","ne",42.4932292525,-96.867737237
"NE","OAX","Dodge","31053","C","ec",41.577663494,-96.6541797748
"NE","OAX","Douglas","31055","C","ec",41.2953473347,-96.1543794343
"NE","GLD","Dundy","31057","M","sw",40.1762000124,-101.687946031
"NE","GID","Fillmore","31059","C","sc",40.5246716982,-97.5964552423
"NE","GID","Franklin","31061","C","sc",40.1763476084,-98.952730342
"NE","LBF","Frontier","31063","C","sw",40.5301025073,-100.394159091
"NE","GID","Furnas","31065","C","sc",40.1764495757,-99.9122958706
"NE","OAX","Gage","31067","C","se",40.2618636909,-96.6893382832
"NE","LBF","Garden","31069","M","pa",41.619415203,-102.335430379
"NE","LBF","Garfield","31071","C","nc",41.9143444771,-98.9914082024
"NE","GID","Gosper","31073","C","sc",40.514774681,-99.8307190175
"NE","LBF","Grant","31075","M","wc",41.915002283,-101.740509693
"NE","GID","Greeley","31077","C","cc",41.5674612726,-98.5212393704
"NE","GID","Hall","31079","C","sc",40.8724958551,-98.5021614692
"NE","GID","Hamilton","31081","C","sc",40.8735185602,-98.0232917853
"NE","GID","Harlan","31083","C","sc",40.176476216,-99.4046430467
"NE","LBF","Hayes","31085","C","sw",40.5247830875,-101.061811758
"NE","GLD","Hitchcock","31087","C","sw",40.1763350892,-101.042242075
"NE","LBF","Holt","31089","C","nc",42.4557064419,-98.7838312424
"NE","LBF","Hooker","31091","M","wc",41.9159107093,-101.135338524
"NE","GID","Howard","31093","C","cc",41.2199991557,-98.5171235056
"NE","OAX","Jefferson","31095","C","se",40.1757110342,-97.1425521135
"NE","OAX","Johnson","31097","C","se",40.3926147719,-96.2649079554
"NE","GID","Kearney","31099","C","sc",40.506715962,-98.9480096447
"NE","LBF","Keith","31101","M","sw",41.1987618505,-101.661321354
"NE","LBF","Keya Paha","31103","C","nc",42.8788669014,-99.7124228008
"NE","CYS","Kimball","31105","M","pa",41.1976809679,-103.714975207
"NE","OAX","Knox","31107","C","ne",42.6368680114,-97.8918803239
"NE","OAX","Lancaster","31109","C","se",40.7840859108,-96.6877589906
"NE","LBF","Lincoln","31111","C","sw",41.047770287,-100.745229093
"NE","LBF","Logan","31113","C","wc",41.5664926389,-100.482848865
"NE","LBF","Loup","31115","C","nc",41.913802318,-99.4544010484
"NE","LBF","McPherson","31117","C","wc",41.568093545,-101.06054037
"NE","OAX","Madison","31119","C","ne",41.9166451416,-97.6008354994
"NE","GID","Merrick","31121","C","cc",41.1698432843,-98.0375937445
"NE","CYS","Morrill","31123","M","pa",41.7160010277,-103.010542236
"NE","GID","Nance","31125","C","cc",41.3973234732,-97.9923010131
"NE","OAX","Nemaha","31127","C","se",40.3881344977,-95.8485920073
"NE","GID","Nuckolls","31129","C","sc",40.1763807135,-98.0471830988
"NE","OAX","Otoe","31131","C","se",40.6484948511,-96.1347742602
"NE","OAX","Pawnee","31133","C","se",40.1314485572,-96.2370158883
"NE","LBF","Perkins","31135","M","sw",40.850911397,-101.649575216
"NE","GID","Phelps","31137","C","sc",40.5111047899,-99.4144964028
"NE","OAX","Pierce","31139","C","ne",42.2643546481,-97.6013344264
"NE","OAX","Platte","31141","C","ne",41.5701272556,-97.5197956184
"NE","GID","Polk","31143","C","ec",41.1868900296,-97.5684042402
"NE","GLD","Red Willow","31145","C","sw",40.1758124779,-100.476820409
"NE","OAX","Richardson","31147","C","se",40.1249450918,-95.7166602865
"NE","LBF","Rock","31149","C","nc",42.4212656823,-99.4499526876
"NE","OAX","Saline","31151","C","se",40.5240166562,-97.1408314969
"NE","OAX","Sarpy","31153","C","ec",41.1130532674,-96.1118820809
"NE","OAX","Saunders","31155","C","ec",41.2261036631,-96.6372544969
"NE","CYS","Scotts Bluff","31157","M","pa",41.8506299325,-103.707967997
"NE","OAX","Seward","31159","C","se",40.8723323472,-97.1394947972
