state_fips|state_usps|county_fips|county_name|zone|zone_name|time_zone|feature_area|latitude|longitude
31|NE|021|Burt|034|Burt|C|ec|41.85150|-96.32870
31|NE|023|Butler|050|Butler|C|ec|41.22420|-97.13060
31|NE|025|Cass|067|Cass|C|se|40.90980|-96.14080
31|NE|027|Cedar|012|Cedar|C|ne|42.59930|-97.25230
31|NE|029|Chase|069|Chase|M|sw|40.52420|-101.69790
31|NE|031|Cherry|005|Eastern Cherry|MC|nc|42.55770|-100.50760
31|NE|031|Cherry|094|Western Cherry|MC|nc|42.53810|-101.44320
31|NE|033|Cheyenne|055|Cheyenne|M|pa|41.21980|-102.99500
31|NE|035|Clay|076|Clay|C|sc|40.52440|-98.05120
31|NE|037|Colfax|043|Colfax|C|ne|41.57310|-97.08670
31|NE|039|Cuming|033|Cuming|C|ne|41.91640|-96.78740
31|NE|041|Custer|038|Custer|C|cc|41.39430|-99.72610
31|NE|043|Dakota|014|Dakota|C|ne|42.39110|-96.56460
31|NE|045|Dawes|002|Dawes|M|pa|42.71970|-103.13540
31|NE|047|Dawson|060|Dawson|C|sc|40.86990|-99.81950
31|NE|049|Deuel|056|Deuel|M|pa|41.11160|-102.33390
31|NE|051|Dixon|013|Dixon|C|ne|42.49320|-96.86770
31|NE|053|Dodge|044|Dodge|C|ec|41.57770|-96.65420
31|NE|055|Douglas|052|Douglas|C|ec|41.29530|-96.15440
31|NE|057|Dundy|079|Dundy|M|sw|40.17620|-101.68790
31|NE|059|Fillmore|077|Fillmore|C|sc|40.52470|-97.59650
31|NE|061|Franklin|084|Franklin|C|sc|40.17630|-98.95270
31|NE|063|Frontier|071|Frontier|C|sw|40.53010|-100.39420
31|NE|065|Furnas|082|Furnas|C|sc|40.17640|-99.91230
31|NE|067|Gage|089|Gage|C|se|40.26190|-96.68930
31|NE|069|Garden|022|Garden|M|pa|41.61940|-102.33540
31|NE|071|Garfield|028|Garfield|C|nc|41.91430|-98.99140
31|NE|073|Gosper|072|Gosper|C|sc|40.51480|-99.83070
31|NE|075|Grant|023|Grant|M|wc|41.91500|-101.74050
31|NE|077|Greeley|040|Greeley|C|cc|41.56750|-98.52120
31|NE|079|Hall|062|Hall|C|sc|40.87250|-98.50220
31|NE|081|Hamilton|063|Hamilton|C|sc|40.87350|-98.02330
31|NE|083|Harlan|083|Harlan|C|sc|40.17650|-99.40460
31|NE|085|Hayes|070|Hayes|C|sw|40.52480|-101.06180
31|NE|087|Hitchcock|080|Hitchcock|C|sw|40.17630|-101.04220
31|NE|089|Holt|010|Holt|C|nc|42.45570|-98.78380
31|NE|091|Hooker|024|Hooker|M|wc|41.91590|-101.13530
31|NE|093|Howard|047|Howard|C|cc|41.22000|-98.51710
31|NE|095|Jefferson|088|Jefferson|C|se|40.17570|-97.14260
31|NE|097|Johnson|090|Johnson|C|se|40.39260|-96.26490
31|NE|099|Kearney|074|Kearney|C|sc|40.50670|-98.94800
31|NE|101|Keith|057|Keith|M|sw|41.19880|-101.66130
31|NE|103|Keya Paha|006|Keya Paha|C|nc|42.87890|-99.71240
31|NE|105|Kimball|054|Kimball|M|pa|41.19770|-103.71500
31|NE|107|Knox|011|Knox|C|ne|42.63690|-97.89190
31|NE|109|Lancaster|066|Lancaster|C|se|40.78410|-96.68780
31|NE|111|Lincoln|059|Lincoln|C|sw|41.04780|-100.74520
31|NE|113|Logan|037|Logan|C|wc|41.56650|-100.48280
31|NE|115|Loup|027|Loup|C|nc|41.91380|-99.45440
31|NE|117|McPherson|036|McPherson|C|wc|41.56810|-101.06050
31|NE|119|Madison|031|Madison|C|ne|41.91660|-97.60080
31|NE|121|Merrick|048|Merrick|C|cc|41.16980|-98.03760
31|NE|123|Morrill|021|Morrill|M|pa|41.71600|-103.01050
31|NE|125|Nance|041|Nance|C|cc|41.39730|-97.99230
31|NE|127|Nemaha|091|Nemaha|C|se|40.38810|-95.84860
31|NE|129|Nuckolls|086|Nuckolls|C|sc|40.17640|-98.04720
31|NE|131|Otoe|068|Otoe|C|se|40.64850|-96.13480
31|NE|133|Pawnee|092|Pawnee|C|se|40.13140|-96.23700
31|NE|135|Perkins|058|Perkins|M|sw|40.85090|-101.64960
31|NE|137|Phelps|073|Phelps|C|sc|40.51110|-99.41450
31|NE|139|Pierce|017|Pierce|C|ne|42.26440|-97.60130
31|NE|141|Platte|042|Platte|C|ne|41.57010|-97.51980
31|NE|143|Polk|049|Polk|C|ec|41.18690|-97.56840
31|NE|145|Red Willow|081|Red Willow|C|sw|40.17580|-100.47680
31|NE|147|Richardson|093|Richardson|C|se|40.12490|-95.71670
31|NE|149|Rock|009|Rock|C|nc|42.42130|-99.45000
31|NE|151|Saline|078|Saline|C|se|40.52400|-97.14080
31|NE|153|Sarpy|053|Sarpy|C|ec|41.11310|-96.11190
31|NE|155|Saunders|051|Saunders|C|ec|41.22610|-96.63730
31|NE|157|Scotts Bluff|019|Scotts Bluff|M|pa|41.85060|-103.70800
31|NE|159|Seward|065|Seward|C|se|40.87230|-97.13950
31|NE|161|Sheridan|004|Sheridan|M|pa|42.50480|-102.40900
31|NE|163|Sherman|046|Sherman|C|cc|41.22050|-98.97630
31|NE|165|Sioux|095|North Sioux|M|pa|42.71420|-103.77190
31|NE|165|Sioux|096|South Sioux|M|pa|42.21530|-103.74320
31|NE|167|Stanton|032|Stanton|C|ne|41.91680|-97.19390
31|NE|169|Thayer|087|Thayer|C|sc|40.17630|-97.59480
31|NE|171|Thomas|025|Thomas|C|nc|41.91350|-100.55580
31|NE|173|Thurston|015|Thurston|C|ne|42.15820|-96.54410
31|NE|175|Valley|039|Valley|C|cc|41.56730|-98.98190
31|NE|177|Washington|045|Washington|C|ec|41.53110|-96.22180
31|NE|179|Wayne|018|Wayne|C|ne|42.20920|-97.11930
31|NE|181|Webster|085|Webster|C|sc|40.17640|-98.49990
31|NE|183|Wheeler|029|Wheeler|C|nc|41.91480|-98.52820
31|NE|185|York|064|York|C|ec|40.87280|-97.59710
32|NV|001|Churchill|004|Western Nevada Basin and Range including Pyramid Lake|P|wc|40.01520|-118.49000
32|NV|003|Clark|016|Northeast Clark County|P|ss|36.59770|-114.51070
32|NV|003|Clark|017|Western Clark and Southern Nye County|P|ss|36.51620|-115.98430
32|NV|003|Clark|018|Sheep Range|P|ss|36.77860|-115.15110
32|NV|003|Clark|019|Spring Mountains-Red Rock Canyon|P|ss|36.23480|-115.67910
32|NV|003|Clark|020|Las Vegas Valley|P|ss|36.14350|-115.17120
32|NV|003|Clark|021|Lake Mead National Recreation Area|P|ss|35.94120|-114.59340
32|NV|003|Clark|022|Southern Clark County|P|ss|35.53580|-115.02220
32|NV|005|Douglas|002|Greater Lake Tahoe Area|P|ww|39.21530|-119.91490
32|NV|005|Douglas|003|Greater Reno-Carson City-Minden Area|P|ww|39.41510|-119.65570
32|NV|007|Elko|031|Northern Elko County|P|ne|41.54470|-115.59740
32|NV|007|Elko|033|Extreme Eastern Elko County|P|ne|40.64820|-114.23310
32|NV|007|Elko|034|Ruby Mountains/East Humboldt Range|P|ne|40.54400|-115.39110
32|NV|007|Elko|038|Southwest Elko County|P|ne|40.71843|-115.73027
32|NV|007|Elko|039|South Central Elko County|P|ne|40.57964|-114.85659
32|NV|009|Esmeralda|014|Esmeralda and Central Nye County|P|sc|37.57630|-116.95110
32|NV|011|Eureka|036|Northern Lander County and Northern Eureka County|P|nc|40.48980|-116.70090
32|NV|011|Eureka|037|Southern Lander County and Southern Eureka County|P|nc|39.61350|-116.70960
32|NV|013|Humboldt|030|Humboldt County|P|nw|41.40680|-118.11200
32|NV|015|Lander|036|Northern Lander County and Northern Eureka County|P|nc|40.48980|-116.70090
32|NV|015|Lander|037|Southern Lander County and Southern Eureka County|P|nc|39.61350|-116.70960
32|NV|017|Lincoln|015|Lincoln County|P|sc|37.65760|-114.87080
32|NV|017|Lincoln|018|Sheep Range|P|sc|36.77860|-115.15110
32|NV|019|Lyon|001|Mineral and Southern Lyon Counties|P|ww|38.60670|-118.60340
32|NV|019|Lyon|003|Greater Reno-Carson City-Minden Area|P|ww|39.41510|-119.65570
32|NV|019|Lyon|004|Western Nevada Basin and Range including Pyramid Lake|P|ww|40.01520|-118.49000
32|NV|021|Mineral|001|Mineral and Southern Lyon Counties|P|ww|38.60670|-118.60340
32|NV|023|Nye|013|Northern Nye County|P|sc|38.60350|-116.47870
32|NV|023|Nye|014|Esmeralda and Central Nye County|P|sc|37.57630|-116.95110
32|NV|023|Nye|017|Western Clark and Southern Nye County|P|sc|36.51620|-115.98430
32|NV|023|Nye|019|Spring Mountains-Red Rock Canyon|P|sc|36.23480|-115.67910
32|NV|023|Nye|040|Northwestern Nye County|P|nw|38.04660|-116.47322
32|NV|023|Nye|041|Northeastern Nye County|P|nw|38.54969|-115.86892
32|NV|027|Pershing|004|Western Nevada Basin and Range including Pyramid Lake|P|wc|40.01520|-118.49000
32|NV|029|Storey|003|Greater Reno-Carson City-Minden Area|P|ww|39.41510|-119.65570
32|NV|031|Washoe|002|Greater Lake Tahoe Area|P|ww|39.21530|-119.91490
32|NV|031|Washoe|003|Greater Reno-Carson City-Minden Area|P|ww|39.41510|-119.65570
32|NV|031|Washoe|004|Western Nevada Basin and Range including Pyramid Lake|P|ww|40.01520|-118.49000
32|NV|031|Washoe|005|Northern Washoe County|P|ww|41.11260|-119.66860
32|NV|033|White Pine|034|Ruby Mountains/East Humboldt Range|P|ee|40.54400|-115.39110
32|NV|033|White Pine|035|White Pine County|P|ee|39.43830|-114.89770
32|NV|510|Carson City|002|Greater Lake Tahoe Area|P|ww|39.21530|-119.91490
32|NV|510|Carson City|003|Greater Reno-Carson City-Minden Area|P|ww|39.41510|-119.65570
33|NH|001|Belknap|009|Belknap|E|cc|43.51880|-71.42330
33|NH|003|Carroll|004|Northern Carroll|E|nn|44.07800|-71.17780
33|NH|003|Carroll|006|Southern Carroll|E|nn|43.75060|-71.21780
33|NH|005|Cheshire|011|Cheshire|E|ss|42.91930|-72.25120
33|NH|007|Coos|001|Northern Coos|E|nn|44.97610|-71.28320
33|NH|007|Coos|002|Southern Coos|E|nn|44.47150|-71.32280
33|NH|009|Grafton|003|Northern Grafton|E|nn|44.09640|-71.75140
33|NH|009|Grafton|005|Southern Grafton|E|nn|43.72090|-71.91820
33|NH|011|Hillsborough|012|Eastern Hillsborough|E|ss|42.84480|-71.45740
33|NH|011|Hillsborough|015|Western And Central Hillsborough|E|ss|42.93630|-71.79290
33|NH|013|Merrimack|008|Merrimack|E|cc|43.29770|-71.68020
33|NH|015|Rockingham|013|Interior Rockingham|E|ss|42.98530|-71.18140
33|NH|015|Rockingham|014|Coastal Rockingham|E|ss|43.00050|-70.82910
33|NH|017|Strafford|010|Strafford|E|cc|43.29750|-71.02930
33|NH|019|Sullivan|007|Sullivan|E|cc|43.36120|-72.22230
34|NJ|001|Atlantic|022|Atlantic|E|ss|39.49060|-74.69760
34|NJ|001|Atlantic|025|Coastal Atlantic|E|ss|39.39300|-74.44480
34|NJ|003|Bergen|103|Western Bergen|E|ne|41.02430|-74.15470
34|NJ|003|Bergen|104|Eastern Bergen|E|ne|40.91580|-74.02240
34|NJ|005|Burlington|019|Northwestern Burlington|E|ss|39.98500|-74.75720
34|NJ|005|Burlington|027|Southeastern Burlington|E|ss|39.74780|-74.56050
34|NJ|007|Camden|018|Camden|E|ss|39.80380|-74.95990
34|NJ|009|Cape May|023|Cape May|E|ss|39.17680|-74.82270
34|NJ|009|Cape May|024|Atlantic Coastal Cape May|E|ss|39.09520|-74.77180
34|NJ|011|Cumberland|021|Cumberland|E|ss|39.37350|-75.10990
34|NJ|013|Essex|105|Western Essex|E|ne|40.80340|-74.27670
34|NJ|013|Essex|106|Eastern Essex|E|ne|40.74750|-74.17240
34|NJ|015|Gloucester|017|Gloucester|E|ss|39.71730|-75.14190
34|NJ|017|Hudson|006|Hudson|E|ne|40.74100|-74.07750
34|NJ|019|Hunterdon|009|Hunterdon|E|nw|40.56720|-74.91230
34|NJ|021|Mercer|015|Mercer|E|cc|40.28330|-74.70150
34|NJ|023|Middlesex|012|Middlesex|E|nn|40.43940|-74.41130
34|NJ|025|Monmouth|013|Western Monmouth|E|cc|40.25960|-74.26140
34|NJ|025|Monmouth|014|Eastern Monmouth|E|cc|40.25570|-74.02950
34|NJ|027|Morris|008|Morris|E|nn|40.86210|-74.54450
34|NJ|029|Ocean|020|Ocean|E|ss|39.91910|-74.30990
34|NJ|029|Ocean|026|Coastal Ocean|E|ss|39.78900|-74.16470
34|NJ|031|Passaic|002|Western Passaic|E|ne|41.09340|-74.35180
34|NJ|031|Passaic|004|Eastern Passaic|E|ne|40.91760|-74.19990
34|NJ|033|Salem|016|Salem|E|ss|39.58720|-75.34590
34|NJ|035|Somerset|010|Somerset|E|nn|40.56370|-74.61630
34|NJ|037|Sussex|001|Sussex|E|nw|41.13940|-74.69020
34|NJ|039|Eastern Union|107|Western Union|E|ne|40.66660|-74.35790
34|NJ|039|Eastern Union|108|Eastern Union|E|ne|40.64960|-74.23520
34|NJ|041|Warren|007|Warren|E|nw|40.85740|-74.99700
35|NM|001|Bernalillo|507|West Central Highlands|M|cc|34.96770|-107.35380
35|NM|001|Bernalillo|519|Middle Rio Grande Valley/Albuquerque Metro Area|M|cc|35.00230|-106.74430
35|NM|001|Bernalillo|521|Sandia/Manzano Mountains|M|cc|34.95120|-106.31220
35|NM|001|Bernalillo|522|Estancia Valley|M|cc|34.79890|-105.99050
35|NM|003|Catron|505|West Central Plateau|M|wc|35.02640|-108.81630
35|NM|003|Catron|506|West Central Mountains|M|wc|35.07610|-108.05920
35|NM|003|Catron|508|Southwest Mountains|M|wc|33.89760|-108.06960
35|NM|003|Catron|509|San Francisco River Valley|M|wc|33.46370|-108.88790
35|NM|005|Chaves|538|Chaves County Plains|M|se|33.49820|-104.31110
35|NM|005|Chaves|540|Southwest Chaves County|M|se|32.81860|-105.09580
35|NM|006|Cibola|505|West Central Plateau|M|wc|35.02640|-108.81630
35|NM|006|Cibola|506|West Central Mountains|M|wc|35.07610|-108.05920
35|NM|006|Cibola|507|West Central Highlands|M|wc|34.96770|-107.35380
35|NM|007|Colfax|513|Northern Sangre de Cristos above 9500 feet/Red River|M|ne|36.73600|-105.36550
35|NM|007|Colfax|515|East Slopes Sangre de Cristo Mountains|M|ne|36.21910|-105.17000
35|NM|007|Colfax|527|Raton Ridge/Johnson Mesa|M|ne|36.77690|-104.31060
35|NM|007|Colfax|528|Far Northeast Highlands|M|ne|36.25600|-104.58990
35|NM|009|Curry|535|Curry County|M|ec|34.57420|-103.34680
35|NM|011|De Baca|537|De Baca County|M|ec|34.34240|-104.41200
35|AZ|013|Dona Ana|410|Northern Dona Ana County|M|sc|32.61320|-106.91770
35|AZ|013|Dona Ana|411|Southern Dona Ana County/Mesilla Valley|M|sc|32.10020|-106.91510
35|AZ|013|Dona Ana|412|Central Tularosa Basin|M|sc|33.04000|-106.26240
35|AZ|013|Dona Ana|413|Southern Tularosa Basin|M|sc|32.36250|-106.23540
35|NM|015|Eddy|027|Guadalupe Mountains of Eddy County|M|se|32.23900|-104.73040
35|NM|015|Eddy|028|Eddy County Plains|M|se|32.49930|-104.25340
35|AZ|017|Grant|401|Upper Gila River Valley|M|sw|33.06520|-109.04570
35|AZ|017|Grant|402|Southern Gila highlands/Black Range|M|sw|32.73903|-108.38224
35|AZ|017|Grant|403|Southern Gila Foothills/Mimbres Valley|M|sw|32.59610|-108.04350
35|AZ|017|Grant|404|Southwest Desert/Lower Gila River Valley|M|sw|32.98400|-109.04490
35|AZ|017|Grant|405|Lowlands of the Bootheel|M|sw|31.76230|-108.56990
35|AZ|017|Grant|407|Southwest Desert/Mimbres Basin|M|sw|32.15850|-107.74310
35|AZ|017|Grant|408|Eastern Black Range Foothills|M|sw|33.03570|-107.51930
35|NM|019|Guadalupe|533|Guadalupe County|M|ec|34.86330|-104.79070
35|NM|021|Harding|531|Harding County|M|ne|35.85800|-103.81990
35|AZ|023|Hidalgo|401|Upper Gila River Valley|M|sw|33.06520|-109.04570
35|AZ|023|Hidalgo|404|Southwest Desert/Lower Gila River Valley|M|sw|32.98400|-109.04490
35|AZ|023|Hidalgo|405|Lowlands of the Bootheel|M|sw|31.76230|-108.56990
35|AZ|023|Hidalgo|406|Uplands of the Bootheel|M|sw|31.55160|-108.83990
35|NM|025|Lea|029|Northern Lea County|M|se|33.28200|-103.40570
35|NM|025|Lea|033|Central Lea County|M|se|32.75040|-103.43630
35|NM|025|Lea|034|Southern Lea County|M|se|32.25020|-103.39370
35|NM|027|Lincoln|524|South Central Highlands|M|cc|34.13290|-106.16460
35|NM|027|Lincoln|525|Upper Tularosa Valley|M|cc|33.65850|-106.04000
35|NM|027|Lincoln|526|South Central Mountains|M|cc|33.58690|-105.58610
35|NM|027|Lincoln|539|Eastern Lincoln County|M|cc|33.79040|-105.16280
35|NM|028|Los Alamos|511|Jemez Mountains|M|nc|35.90280|-106.59830
35|AZ|029|Luna|403|Southern Gila Foothills/Mimbres Valley|M|sw|32.59610|-108.04350
35|AZ|029|Luna|407|Southwest Desert/Mimbres Basin|M|sw|32.15850|-107.74310
35|AZ|029|Luna|408|Eastern Black Range Foothills|M|sw|33.03570|-107.51930
35|NM|031|McKinley|501|Northwest Plateau|M|wc|36.40240|-108.41580
35|NM|031|McKinley|502|Chuska Mountains|M|wc|36.03520|-108.93070
35|NM|031|McKinley|504|Northwest Highlands|M|wc|36.06480|-107.43740
35|NM|031|McKinley|505|West Central Plateau|M|wc|35.02640|-108.81630
35|NM|031|McKinley|506|West Central Mountains|M|wc|35.07610|-108.05920
35|NM|031|McKinley|507|West Central Highlands|M|wc|34.96770|-107.35380
35|NM|033|Mora|514|Southern Sangre de Cristos above 9500 feet|M|ne|35.89640|-105.62060
35|NM|033|Mora|515|East Slopes Sangre de Cristo Mountains|M|ne|36.21910|-105.17000
35|NM|033|Mora|528|Far Northeast Highlands|M|ne|36.25600|-104.58990
35|AZ|035|Otero|412|Central Tularosa Basin|M|sc|33.04000|-106.26240
35|AZ|035|Otero|413|Southern Tularosa Basin|M|sc|32.36250|-106.23540
35|AZ|035|Otero|414|West Slopes Sacramento Mountains Below 7500 Feet|M|sc|32.88010|-105.76230
35|AZ|035|Otero|415|Sacramento Mountains Above 7500 Feet|M|sc|32.99110|-105.68030
35|AZ|035|Otero|416|East Slopes Sacramento Mountains Below 7500 Feet|M|sc|32.93570|-105.43850
35|AZ|035|Otero|417|Otero Mesa|M|sc|32.26100|-105.42330
35|NM|037|Quay|534|Quay County|M|ec|35.10430|-103.54970
35|NM|039|Rio Arriba|503|Far Northwest Highlands|M|nc|36.82910|-107.50540
35|NM|039|Rio Arriba|504|Northwest Highlands|M|nc|36.06480|-107.43740
35|NM|039|Rio Arriba|510|San Juan Mountains|M|nc|36.67130|-106.44480
35|NM|039|Rio Arriba|511|Jemez Mountains|M|nc|35.90280|-106.59830
35|NM|039|Rio Arriba|512|West Slopes Sangre de Cristo Mountains|M|nc|36.09080|-105.63520
35|NM|039|Rio Arriba|514|Southern Sangre de Cristos above 9500 feet|M|nc|35.89640|-105.62060
35|NM|039|Rio Arriba|517|Lower Chama River Valley|M|nc|36.13560|-106.11940
35|NM|041|Roosevelt|536|Roosevelt County|M|ec|34.02130|-103.48020
35|NM|043|Sandoval|504|Northwest Highlands|M|nc|36.06480|-107.43740
35|NM|043|Sandoval|506|West Central Mountains|M|nc|35.07610|-108.05920
35|NM|043|Sandoval|507|West Central Highlands|M|nc|34.96770|-107.35380
35|NM|043|Sandoval|511|Jemez Mountains|M|nc|35.90280|-106.59830
35|NM|043|Sandoval|518|Santa Fe Metro Area|M|nc|35.52760|-106.11030
35|NM|043|Sandoval|519|Middle Rio Grande Valley/Albuquerque Metro Area|M|nc|35.00230|-106.74430
35|NM|043|Sandoval|521|Sandia/Manzano Mountains|M|nc|34.95120|-106.31220
35|NM|045|San Juan|501|Northwest Plateau|M|nw|36.40240|-108.41580
35|NM|045|San Juan|502|Chuska Mountains|M|nw|36.03520|-108.93070
35|NM|045|San Juan|503|Far Northwest Highlands|M|nw|36.82910|-107.50540
35|NM|045|San Juan|504|Northwest Highlands|M|nw|36.06480|-107.43740
35|NM|047|San Miguel|512|West Slopes Sangre de Cristo Mountains|M|ne|36.09080|-105.63520
35|NM|047|San Miguel|514|Southern Sangre de Cristos above 9500 feet|M|ne|35.89640|-105.62060
35|NM|047|San Miguel|515|East Slopes Sangre de Cristo Mountains|M|ne|36.21910|-105.17000
35|NM|047|San Miguel|523|Central Highlands|M|ne|34.85940|-105.57170
35|NM|047|San Miguel|529|Northeast Highlands|M|ne|35.53250|-105.00430
35|NM|047|San Miguel|532|Eastern San Miguel County|M|ne|35.44240|-104.24780
35|NM|049|Santa Fe|512|West Slopes Sangre de Cristo Mountains|M|nc|36.09080|-105.63520
35|NM|049|Santa Fe|514|Southern Sangre de Cristos above 9500 feet|M|nc|35.89640|-105.62060
35|NM|049|Santa Fe|517|Lower Chama River Valley|M|nc|36.13560|-106.11940
35|NM|049|Santa Fe|518|Santa Fe Metro Area|M|nc|35.52760|-106.11030
35|NM|049|Santa Fe|521|Sandia/Manzano Mountains|M|nc|34.95120|-106.31220
35|NM|049|Santa Fe|522|Estancia Valley|M|nc|34.79890|-105.99050
35|NM|049|Santa Fe|523|Central Highlands|M|nc|34.85940|-105.57170
35|AZ|051|Sierra|402|Southern Gila highlands/Black Range|M|sc|33.13047|-107.19250
35|AZ|051|Sierra|408|Eastern Black Range Foothills|M|sc|33.03570|-107.51930
35|AZ|051|Sierra|409|Sierra County Lakes|M|sc|33.10330|-107.04360
35|AZ|051|Sierra|412|Central Tularosa Basin|M|sc|33.04000|-106.26240
35|NM|053|Socorro|506|West Central Mountains|M|cc|35.07610|-108.05920
35|NM|053|Socorro|507|West Central Highlands|M|cc|34.96770|-107.35380
35|NM|053|Socorro|508|Southwest Mountains|M|cc|33.89760|-108.06960
35|NM|053|Socorro|520|Lower Rio Grande Valley|M|cc|33.92230|-106.80080
35|NM|053|Socorro|524|South Central Highlands|M|cc|34.13290|-106.16460
35|NM|053|Socorro|525|Upper Tularosa Valley|M|cc|33.65850|-106.04000
35|NM|055|Taos|512|West Slopes Sangre de Cristo Mountains|M|nc|36.09080|-105.63520
35|NM|055|Taos|513|Northern Sangre de Cristos above 9500 feet/Red River|M|nc|36.73600|-105.36550
35|NM|055|Taos|514|Southern Sangre de Cristos above 9500 feet|M|nc|35.89640|-105.62060
35|NM|055|Taos|516|Upper Rio Grande Valley|M|nc|36.64480|-105.78370
35|NM|055|Taos|517|Lower Chama River Valley|M|nc|36.13560|-106.11940
35|NM|057|Torrance|519|Middle Rio Grande Valley/Albuquerque Metro Area|M|cc|35.00230|-106.74430
35|NM|057|Torrance|521|Sandia/Manzano Mountains|M|cc|34.95120|-106.31220
35|NM|057|Torrance|522|Estancia Valley|M|cc|34.79890|-105.99050
35|NM|057|Torrance|523|Central Highlands|M|cc|34.85940|-105.57170
35|NM|057|Torrance|524|South Central Highlands|M|cc|34.13290|-106.16460
35|NM|059|Union|527|Raton Ridge/Johnson Mesa|M|ne|36.77690|-104.31060
35|NM|059|Union|530|Union County|M|ne|36.45190|-103.42270
35|NM|061|Valencia|507|West Central Highlands|M|cc|34.96770|-107.35380
35|NM|061|Valencia|519|Middle Rio Grande Valley/Albuquerque Metro Area|M|cc|35.00230|-106.74430
35|NM|061|Valencia|521|Sandia/Manzano Mountains|M|cc|34.95120|-106.31220
35|NM|061|Valencia|524|South Central Highlands|M|cc|34.13290|-106.16460
36|NY|001|Albany|051|Western Albany|E|ec|42.56460|-74.12500
36|NY|001|Albany|052|Eastern Albany|E|ec|42.62230|-73.87960
36|NY|003|Allegany|021|Allegany|E|ww|42.25740|-78.02760
36|NY|005|Bronx|073|Bronx|E|se|40.85260|-73.86690
36|NY|007|Broome|056|Broome|E|cc|42.16020|-75.81960
36|NY|009|Cattaraugus|020|Cattaraugus|E|ww|42.24860|-78.67890
36|NY|011|Cayuga|005|Northern Cayuga|E|cc|43.17750|-76.60840
36|NY|011|Cayuga|017|Southern Cayuga|E|cc|42.80120|-76.53020
36|NY|013|Chautauqua|019|Chautauqua|E|ww|42.22820|-79.36640
36|NY|015|Chemung|024|Chemung|E|cc|42.14130|-76.76000
36|NY|017|Chenango|045|Chenango|E|cc|42.49360|-75.61150
36|NY|019|Clinton|028|Eastern Clinton|E|nn|44.80260|-73.51310
36|NY|019|Clinton|031|Western Clinton|E|nn|44.70690|-73.79310
36|NY|021|Columbia|060|Western Columbia|E|ec|42.24510|-73.73300
36|NY|021|Columbia|061|Eastern Columbia|E|ec|42.25480|-73.53600
36|NY|023|Cortland|044|Cortland|E|cc|42.59500|-76.07020
36|NY|025|Delaware|057|Delaware|E|cc|42.19820|-74.96650
36|NY|027|Dutchess|065|Western Dutchess|E|ec|41.77160|-73.84570
36|NY|027|Dutchess|066|Eastern Dutchess|E|ec|41.75740|-73.61930
36|NY|029|Erie|010|Northern Erie|E|ww|42.93750|-78.69230
36|NY|029|Erie|085|Southern Erie|E|ww|42.62470|-78.76080
36|NY|031|Essex|034|Western Essex|E|nn|44.08510|-73.85510
36|NY|031|Essex|035|Eastern Essex|E|nn|44.24890|-73.43450
36|NY|033|Franklin|027|Northern Franklin|E|nn|44.90160|-74.42580
36|NY|033|Franklin|030|Southern Franklin|E|nn|44.51620|-74.27340
36|NY|035|Fulton|039|Southern Fulton|E|ee|43.04040|-74.42130
36|NY|035|Fulton|082|Northern Fulton|E|ee|43.16150|-74.42280
36|NY|037|Genesee|011|Genesee|E|ww|43.00100|-78.19360
36|NY|039|Greene|058|Western Greene|E|ec|42.25700|-74.23760
36|NY|039|Greene|059|Eastern Greene|E|ec|42.31200|-73.91470
36|NY|041|Hamilton|033|Hamilton|E|ee|43.66110|-74.49730
36|NY|043|Herkimer|032|Northern Herkimer|E|ee|43.71110|-74.96930
36|NY|043|Herkimer|038|Southern Herkimer|E|ee|43.09230|-74.95490
36|NY|045|Jefferson|007|Jefferson|E|cc|44.04090|-75.91020
36|NY|047|Kings|075|Kings (Brooklyn)|E|se|40.64280|-73.94260
36|NY|049|Lewis|008|Lewis|E|cc|43.78470|-75.44880
36|NY|051|Livingston|013|Livingston|E|ww|42.72810|-77.77540
36|NY|053|Madison|036|Madison|E|cc|42.91290|-75.66970
36|NY|055|Monroe|003|Monroe|E|ww|43.14640|-77.69590
36|NY|057|Montgomery|040|Montgomery|E|ee|42.90230|-74.43970
36|NY|059|Nassau|177|Northern Nassau|E|se|40.83350|-73.59760
36|NY|059|Nassau|179|Southern Nassau|E|se|40.69030|-73.58360
36|NY|061|New York|072|New York (Manhattan)|E|se|40.77860|-73.96650
36|NY|063|Niagara|001|Niagara|E|ww|43.20110|-78.74250
36|NY|065|Oneida|009|Northern Oneida|E|cc|43.38130|-75.46920
36|NY|065|Oneida|037|Southern Oneida|E|cc|43.12000|-75.40680
36|NY|067|Onondaga|018|Onondaga|E|cc|43.00580|-76.19460
36|NY|069|Ontario|014|Ontario|E|ww|42.85290|-77.29980
36|NY|071|Orange|067|Orange|E|se|41.40220|-74.30560
36|NY|073|Orleans|002|Orleans|E|ww|43.25220|-78.23120
36|NY|075|Oswego|006|Oswego|E|cc|43.42600|-76.14120
36|NY|077|Otsego|046|Otsego|E|cc|42.63380|-75.03260
36|NY|079|Putnam|068|Putnam|E|se|41.42670|-73.74950
36|NY|081|Queens|176|Northern Queens|E|se|40.74800|-73.84380
36|NY|081|Queens|178|Southern Queens|E|se|40.66480|-73.79200
36|NY|083|Rensselaer|053|Western Rensselaer|E|ec|42.70530|-73.61590
36|NY|083|Rensselaer|054|Eastern Rensselaer|E|ec|42.71670|-73.40580
